"id","x_name","x_studio_tag_ids","x_studio_periodos","x_studio_descripcin","x_studio_marca","x_studio_ean","x_studio_cdigo_referencia_proveedor","x_studio_proveedor","x_studio_trazabilidad_levantamiento","x_studio_pm_asociado","x_studio_origen","x_studio_eye","x_studio_raee","x_studio_pilas","x_studio_neumticos","x_studio_bateras","x_studio_aceites_y_lubricantes","x_studio_es_mdh","x_studio_stage_id"
"__export__.x_productos_623148_d5d1b65b","1366556MDH","","2023","PLATO DE SOPA SOLID COLOR GRIS PV24","COTIDIANA","","V_9000108233","UNSA  MADENCILIK TURIZM ENERJI SERA","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623147_559d1552","1366624MDH","","2023","JUEGO CUBIERTOS 24PZ EN RACK GRAFITO","COTIDIANA","","V_9000108974","NINGBO HOZ TRADING CO.,LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623146_c2c07f43","9004202MDH","","2023","CORONA NAVIDAD GOLD 40CM","M+DESIGN","","V_0900596371","PREMIER CREATIONS FACTORY LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623145_c095e0f6","878239MDH","","2023","35 LUCES NAVIDAD FIGURAS","M+DESIGN","","V_0900593026","NINGBO XURI LAMP DECORATION CO","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623144_791d04ac","1369054MDH","","2023","ESTACA EXT SOLAR DIRIGIBLE","ABITARE","","V_9000108698","CHALLENGE INDUSTRIAL CO., LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623143_4cd63bda","1173059MDH","","2023","MACETA CAPRI 14CM VERDE","OUTZEN","","V_9000107827","ARTEVASI, S.A.","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623142_7f4b0869","1336743MDH","","2023","LUCES D7 LED FUNC BCA FRIA 200UN NAV22","COTIDIANA","","V_9000108691","TAIZHOU SPARKLE LIGHTS CO.,LTD.","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623141_c439dfe4","1366532MDH","","2023","SARTEN RECUBRIMIENT CERAMIC 24CM","COTIDIANA","","V_9000106811","NINGBO FUTURE HOUSEWARE CO.,LTD.","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623140_5d0ff178","1307770MDH","","2023","ESFERA MADERA NATURAL NAV21","COTIDIANA","","V_9000107559","ZHEJIANG HENGTAI CRAFTS MANUFACTURI","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623139_7d82a4b1","1254313MDH","","2023","COOLER FLOTANTE 89CM CONECT","INTEX","","V_9000000450","INTEX DEVELOPMENT COMPANY LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623138_dd526f14","1307525MDH","","2023","BOTA NATURAL NAV21","COTIDIANA","","V_9000001050","CHINA GLOBAL LINK LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623137_8d8e38d2","9012067MDH","","2023","VELA PILAR 9CM COLOR VERDE PV18E","COTIDIANA","","V_9000101900","DALIAN TALENT GIFT CO., LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623136_34dbb518","1263022MDH","","2023","SET 3 ACCESORIOS PLASTICO GRIS CLARO","COTIDIANA","","V_9000000636","SHANGHAI AILI INDUSTRIAL","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623135_d502eccf","1161611MDH","","2023","CORTA TUBO 3-30 MM ROBUST","ROBUST","","V_9000107934","SHANGHAI JB-TECH TOOLS CO., LTD.","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623134_49af4235","1289054MDH","","2023","PELOTA INFLABLE MARVEL SPIDERMAN 51 CM","BESTWAY","","V_9000000724","BESTWAY (HONG KONG) INTERNATIONAL","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623133_26beb2d1","1366580MDH","","2023","HERMETICO VIDRIO CUADRADO 0.75L.","COTIDIANA","","V_9000105866","SHANDONG  HEISHAN GLASS GROUP CO.,L","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623132_2c8f5e45","1366584MDH","","2023","HERMETICO VIDRIO RECT. CON DIVISION 1.0L","COTIDIANA","","V_9000105866","SHANDONG  HEISHAN GLASS GROUP CO.,L","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623131_63e7c598","9011366MDH","","2023","BATERIA 5PZ CERAMICA NEGRA PV18E","COTIDIANA","","V_9000105749","YONGKANG TRIONES IMPORT AND EXPORT","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623130_9f0c1a34","1366585MDH","","2023","PACK 4 HERMETICOS 300ML SB TT.","COTIDIANA","","V_9000107903","DEMKA PLASTIK ZUCCACIYE TICLTDSTI","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623129_92d1bf27","1349403MDH","","2023","GUIRNALDA 20L HOJITAS S/BAT","ABITARE","","V_9000109879","NINGBO EGO INTERNATIONAL CO.,LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623128_37be28f9","1066238MDH","","2023","CAJA ORGANIZADORA 12"" ROSADO_LILA VANITY","RIMAX","","V_0900597151","PLASTICOS RIMAX S.A.S","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623127_60b95b91","1142848002MDH","","2023","POUF REDONDO  50X50X30, NEGRO","M+DESIGN","","V_4000005786","ESTUDIO ARUN LIMITADA","","","NACIONAL","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623126_28d6c3c8","9002065MDH","","2023","PISO FLOT 12.3MM T&G ROBLE WIND X2.6XP35","IMP. FLOORING","","V_0900595658","YEKALON INDUSTRY, INC.","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623125_a4086c01","1366588MDH","","2023","PACK 2 CONTENEDORES RECT 800ML CHEF C2.","COTIDIANA","","V_9000105650","LINHAI DEYI PLASTIC CO.,LTD.","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623124_3799609a","1366578MDH","","2023","HERMETICO VIDRIO RECTANGULAR 0.65L.","COTIDIANA","","V_9000105866","SHANDONG  HEISHAN GLASS GROUP CO.,L","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623123_52fc1c42","1214453MDH","","2023","VENTILADOR BOX 4"" ROJO NEX","NEX","","V_9000103841","FOSHAN GOLDEN TRADE CO., LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623122_2cc85884","1378948MDH","","2023","CARPA 2P ALUMINIZADA IGUAZU 210X120X100","ALPES","","V_9000109547","LIXIN TEXTILE CO., LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623121_71ad01bd","1378944MDH","","2023","CARPA 2P LLUVIA DOME PAINE AZUL","ALPES","","V_9000109547","LIXIN TEXTILE CO., LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623120_7de6564e","1307459MDH","","2023","COLGANTE ESTRELLA ENCAJADA NATURAL NAV21","COTIDIANA","","V_9000107559","ZHEJIANG HENGTAI CRAFTS MANUFACTURI","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623119_d64e89f5","1218711MDH","","2023","PERSIANA ALUMINIO 140X160 GRIS","COTIDIANA","","V_9000000109","GRAND HOME (HONG KONG) CO., LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623118_95d4d5c9","1226434MDH","","2023","TOALLA MANO 50X70CM 600GSM BLANCO BAS","COTIDIANA","","V_9000106712","RIBA TEXTILES LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623117_d918562f","1307725MDH","","2023","PACK 5 CINTAS AUTOARMABLES C NAV21","COTIDIANA","","V_9000110515","AG IMP & EXP CO. , LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623116_5b6f1592","1366587MDH","","2023","PACK 2 CONTENEDORES RECT 500ML CHEF C2.","COTIDIANA","","V_9000105650","LINHAI DEYI PLASTIC CO.,LTD.","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623115_d099cc70","1378983MDH","","2023","CARPA 6P ACONCAGUA AZUL","ALPES","","V_9000109547","LIXIN TEXTILE CO., LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623114_e98ec9ba","1344213MDH","","2023","CER 80X80 CLASSICO BRANCO RECT 1.92 M2","POINTER","","V_9000000781","PBG SA","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623113_5215a6a2","1341035MDH","","2023","SET DE PING PONG TRANSPORTABLE","RADOST","","V_9000109769","NINGBO RAYIING IMP&EXP CO., LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623112_c0e95ffa","1277000MDH","","2023","CAJA DECORATIVA S TROPICAL","COTIDIANA","","V_9000106536","NINGBO CNACC IMPORT&EXPORT CO.,LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623111_c2106cc2","1366579MDH","","2023","HERMETICO VIDRIO REDONDO 600ML.","COTIDIANA","","V_9000105866","SHANDONG  HEISHAN GLASS GROUP CO.,L","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623110_aa959683","1307317MDH","","2023","LECHERO HOHO NAV21","COTIDIANA","","V_9000000913","GUANGDONG EAGLE GIFTS CO., LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623109_4ab9adf8","9003151MDH","","2023","BOLA DE AGUA 6.5CM","M+DESIGN","","V_0900597361","*NO USAR GRAND ART ENTERPRISES LIMI","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623108_9e63053d","1255239MDH","","2023","JUEGO INF ACUATICO TURBO 365X320X270CM","BESTWAY","","V_0900007343","BESTWAY INFLATABLES & MATERIAL COPP","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623107_1cbd18c2","1280560MDH","","2023","MONOS SETX2 LINEAS YUTE NATURAL NAV20","M+DESIGN","","V_9000102091","GRAND ART ENTERPRISES LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623106_7d39c317","1069676MDH","","2023","PLATO 18CM ANO NUEVO","M+DESIGN","","V_0001002521","IMP. Y COMER.BELLAMESSA INTER. LTDA","","","NACIONAL","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623105_b4260e23","1289049MDH","","2023","ALITAS DISNEY PRINCESAS 23 X 15 CM","BESTWAY","","V_9000000724","BESTWAY (HONG KONG) INTERNATIONAL","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623104_a8d4de99","1307278MDH","","2023","BOTA CABEZA SANTA NAV21","COTIDIANA","","V_9000000913","GUANGDONG EAGLE GIFTS CO., LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623103_59bd8b87","1181403001MDH","","2023","COJIN SILLA NAVIDAD 40CM, SANTA","M+DESIGN","","V_0900597679","*NO USAR ALLIANCE (HK)ENTERPRISE LI","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623102_3bc9242c","1367129MDH","","2023","VELA VIDRIO CON TAPA","COTIDIANA","","V_9000101900","DALIAN TALENT GIFT CO., LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623101_3225a80a","1243184MDH","","2023","BOLSA MOCHILA RATONCITOS 2019","COTIDIANA","","V_0001002856","LA ZONA MARKETING GLOBAL LTDA","","","NACIONAL","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623100_ab965d58","1181320004MDH","","2023","TETERA FILTRO 250CC, CHINA ROJA","M+DESIGN","","V_0001001330","U.S.A.","","","NACIONAL","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623099_6450552f","9006264MDH","","2023","SANTA COLGANTE PUERTA GOLD 23CM","M+DESIGN","","V_0900597361","*NO USAR GRAND ART ENTERPRISES LIMI","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623098_192cf280","1188592MDH","","2023","SET CUBIERTOS 24PZ ACERO DISENO","COTIDIANA","","V_9000103876","GUANGDONG WANSHIDA INDUSTRY CO LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623097_fb66ba59","1280683MDH","","2023","BOLSA NAVIDAD LARGE NAV20","M+DESIGN","","V_9000102091","GRAND ART ENTERPRISES LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623096_5dec3e57","1206512MDH","","2023","LIMPIAPIES ANTIFATIGA 45X75","COTIDIANA","","V_9000103691","THE NATURAL FLOORS","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623095_c648f3b3","1086735MDH","","2023","PELOTA DE PLAYA SPIDERMAN 51CM","BESTWAY","","V_0900007343","BESTWAY INFLATABLES & MATERIAL COPP","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623094_5086dab6","1378982MDH","","2023","CARPA 6P AUTOARMABLE AZUL","ALPES","","V_9000109547","LIXIN TEXTILE CO., LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623093_ab8466d6","9011867MDH","","2023","SABANA LISA 1.5P 144H POLICOTTON ECRU","COTIDIANA","","V_0900595045","KAMAL LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623092_16b58cf7","1307497MDH","","2023","COLGANTE OSO TELA TRADICIONAL NAV21","COTIDIANA","","V_9000001050","CHINA GLOBAL LINK LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623091_1e49199e","1202850MDH","","2023","BOTELLA DE VIDRIO METALICA Y CUBIERTA","COTIDIANA","","V_0001000181","DISTRIBUIDORA DIME LIMITADA","","","NACIONAL","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623090_05f85daf","1307584MDH","","2023","OSO TRADICIONAL NAV21","COTIDIANA","","V_9000109064","SHENYANG NEW WILL ARTS AND CRAFTS","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623089_f6627b44","1188448MDH","","2023","SET 16PZ KOSEM TURQUIA BLANCO","COTIDIANA","","V_9000108233","UNSA  MADENCILIK TURIZM ENERJI SERA","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623088_dd9c119f","1289052MDH","","2023","CHALECO INFLABLE DISNEY MINNIE 51 X 46CM","BESTWAY","","V_9000000724","BESTWAY (HONG KONG) INTERNATIONAL","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623087_9fd9a6bb","1307324MDH","","2023","PAJARO METALICA NAV21","COTIDIANA","","V_9000110206","SHANGHAI LILY GIFT CO.,LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623086_76b49ea5","1179681MDH","","2023","PINO NAVIDAD 1009 RAM 2.1M","M+DESIGN","","V_9000102091","GRAND ART ENTERPRISES LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623085_37bb79e6","1279484MDH","","2023","CALENDARIO MADERA SANTA TRAD","M+DESIGN","","V_9000000610","THE GREAT INDOORS SHENZHEN ENTERPRI","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623084_735c1244","1278007MDH","","2023","MANTEL PVC 152X200CM BASICO RECT PV21","COTIDIANA","","V_9000000270","EASTRADE INDUSTRIAL LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623083_0854ddda","1366527MDH","","2023","CUCHARA BAR ACERO","COTIDIANA","","V_9000106706","TEXVISTA INTERNATIONAL PTE LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623082_01d56fe1","1289053MDH","","2023","ALITAS MARVEL SPIDERMAN 23 X 15 CM","BESTWAY","","V_9000000724","BESTWAY (HONG KONG) INTERNATIONAL","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623081_58b0c369","1187694MDH","","2023","CANISTER COCINA LOC 0.4 LTS","COTIDIANA","","V_9000105547","FREE-FREE INDUSTRIAL CORP.","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623080_102f9306","1086731MDH","","2023","PISCINA INFLABLE SIRENITA C/TOBOGAN","BESTWAY","","V_0900007343","BESTWAY INFLATABLES & MATERIAL COPP","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623079_c80cdd86","1098682MDH","","2023","PUERTA PLEG.PENDURE 106X203 WENGUE","WINTEC","","V_9000104302","XIAMEN CONBEST INDUSTRY CO.,LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623078_e0bd0af0","886787MDH","","2023","REPOSERA METALICA CURVA NEGRO","OUTZEN","","V_9000000399","ZHEJIANG XINYA LEISURE PRODUCTS CO.","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623077_0b78eac0","1219150MDH","","2023","ALFOMBRA LUX 120X170 71381-090","COTIDIANA","","V_9000104600","N.V. BALTA INDUSTRIES","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623076_ae28ca3f","1217365MDH","","2023","ARENA AGLUTINANTE PETS FUN 9 KG","PET'S FUN","","V_9000108322","VERSAPET INC.","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623075_9278c835","1307723MDH","","2023","ETIQUETAS REGALO C NAV21","COTIDIANA","","V_9000110515","AG IMP & EXP CO. , LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623074_b40fe5ea","1154341MDH","","2023","ALITAS INFLABLES PRINCESAS 23X15CM","BESTWAY","","V_9000000724","BESTWAY (HONG KONG) INTERNATIONAL","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623073_e7db4608","1280351MDH","","2023","SERVILLETERO COLECCION MENAJE NAV20","M+DESIGN","","V_9000105406","ATLAS GLOBAL (HK) LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623072_02a127c6","1243616MDH","","2023","PIE DE ARBOL SANTA 100CM","M+DESIGN","","V_9000001050","CHINA GLOBAL LINK LIMITED","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623071_e656eebe","900821MDH","","2023","PARRILLA CARBON CIRC NGR BEEF MAKER","BEEF MAKER","","V_0900595071","*NO USAR SHANGHAI WALK-LONG TOOLS C","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623070_4c5745c2","1366782MDH","","2023","SOMBRILLA CANO 1.8M PLAYERA SURTIDO PV24","OUTZEN","","V_9000107901","SHAOXING SHANGYU TINGSUN LEISURE PR","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623069_9b509913","1370267MDH","","2023","LAMP MESA EFECTO VELA BAT","ABITARE","","V_9000109879","NINGBO EGO INTERNATIONAL CO.,LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
"__export__.x_productos_623068_0cb02f46","1369053MDH","","2023","EMBUTIDO 4PCS SOLAR LED PAW PRINT","ABITARE","","V_9000109900","NINGBO SOLAR TECH IMP.&EXP.CO.,LTD","","","IMPORTADO","True","","","","","","True","No completado - Nuevo"
